Date,Cases,Cases Area Prison,Cases Asymptomatic,Cases Imported,Cases Local Transmission,Cases Proactive,Cases Symptomatic,Cases Walkin,Deaths,Deaths Age Max,Deaths Age Median,Deaths Age Min,Deaths Comorbidity Bedridden,Deaths Comorbidity Cancer,Deaths Comorbidity Cerebrovascular,Deaths Comorbidity Diabetes,Deaths Comorbidity Heart disease,Deaths Comorbidity Hyperlipidemia,Deaths Comorbidity Hypertension,Deaths Comorbidity Kidney disease,Deaths Comorbidity Lung disease,Deaths Comorbidity None,Deaths Comorbidity Obesity,Deaths Comorbidity Pregnant,Deaths Female,Deaths Male,Deaths Risk Bangkok,Deaths Risk Close People,Deaths Risk Crowds,Deaths Risk Family,Deaths Risk Location,Deaths Risk Others,Deaths Risk Outside Hospital,Deaths Risk Over 60,Deaths Risk Prison,Deaths Risk Residence,Deaths Risk Risk Area,Deaths Risk Under 60 Comorbidity ,Deaths Risk Under 60 Comorbidity None,Deaths Risk Unknown,Deaths Risk Unvaccinated,Deaths Risk Work,Hospitalized,Hospitalized Field,Hospitalized Hospital,Hospitalized Respirator,Hospitalized Severe,Pos ATK Proactive,Pos ATK Proactive Cum,Recovered,Source Cases,Source Vac Given,Tests ATK Proactive,Tests ATK Proactive Cum,Vac Given,Vac Given 1,Vac Given 1 Cum,Vac Given 2,Vac Given 2 Cum,Vac Given 3,Vac Given 3 Cum,Vac Given Cum
2022-02-22,18363.0,31.0,,127.0,,76.0,,18129.0,35.0,93.0,77.0,14.0,1.0,,,15.0,,9.0,17.0,8.0,,,2.0,,10.0,25.0,,,,2.0,16.0,17.0,,30.0,,,,4.0,14.0,,,,169074.0,95441.0,73633.0,214.0,827.0,,,15651.0,http://media.thaigov.go.th/uploads/public_img/source/220265.pdf,inputs/briefings/230265.pdf,,,,,,,,,,
2022-02-23,21232.0,160.0,,168.0,,65.0,,20839.0,39.0,95.0,73.0,28.0,1.0,,,8.0,,4.0,18.0,8.0,,,2.0,,19.0,20.0,,,,4.0,,10.0,,31.0,1.0,,,3.0,5.0,,,,173605.0,102191.0,71414.0,229.0,882.0,,,16662.0,http://media.thaigov.go.th/uploads/public_img/source/230265.pdf,inputs/briefings/240265.pdf,,,,,,,,,,
2022-02-24,23557.0,96.0,,228.0,,110.0,,23123.0,38.0,97.0,76.0,7.0,3.0,,,14.0,,15.0,21.0,6.0,,,4.0,,21.0,17.0,,,,5.0,20.0,13.0,,28.0,,,,9.0,7.0,,,,180993.0,107223.0,73770.0,240.0,905.0,,,16131.0,http://media.thaigov.go.th/uploads/public_img/source/240265.pdf,inputs/briefings/250265.pdf,,,,,,,,,,
2022-02-25,24932.0,201.0,,167.0,,117.0,,24447.0,41.0,104.0,75.0,3.0,2.0,,,14.0,,8.0,16.0,14.0,,,6.0,,21.0,20.0,,,,7.0,15.0,19.0,,30.0,,,,10.0,3.0,,,,190110.0,112510.0,77600.0,254.0,931.0,,,15774.0,http://media.thaigov.go.th/uploads/public_img/source/250265.pdf,inputs/briefings/260265.pdf,,,,,,,,,,
2022-02-26,25615.0,189.0,,166.0,,363.0,,24897.0,40.0,105.0,78.0,36.0,1.0,2.0,,15.0,,,22.0,12.0,,,3.0,,17.0,23.0,,,,3.0,18.0,19.0,,34.0,,,,5.0,1.0,,,,201044.0,117341.0,83703.0,263.0,965.0,,,14641.0,http://media.thaigov.go.th/uploads/public_img/source/260265.pdf,inputs/briefings/270265.pdf,,,,,,,,,,
2022-02-27,24719.0,72.0,,120.0,,167.0,,24360.0,42.0,99.0,71.0,28.0,2.0,4.0,,,,,,4.0,,,2.0,,18.0,24.0,,,,6.0,18.0,17.0,2.0,35.0,1.0,,,6.0,1.0,,,,208846.0,123711.0,85135.0,268.0,955.0,,,16875.0,http://media.thaigov.go.th/uploads/public_img/source/270265.pdf,inputs/briefings/280265.pdf,,,,,,,,,,
2022-02-28,22311.0,27.0,,136.0,,190.0,,21958.0,42.0,102.0,72.0,2.0,1.0,6.0,,,,,,11.0,,,4.0,,19.0,23.0,,,,3.0,19.0,20.0,,29.0,,,,11.0,2.0,,,,213645.0,130166.0,83479.0,280.0,980.0,,,17470.0,http://media.thaigov.go.th/uploads/public_img/source/280265.pdf,inputs/briefings/010365.pdf,,,,,,,,,,
2022-03-01,20420.0,66.0,,171.0,,357.0,,19826.0,43.0,94.0,69.0,1.0,1.0,4.0,,,,,,7.0,,,2.0,,18.0,25.0,,,,1.0,23.0,19.0,,31.0,,,,9.0,2.0,,,,215725.0,137041.0,78684.0,284.0,990.0,,,18297.0,http://media.thaigov.go.th/uploads/public_img/source/010365.pdf,inputs/briefings/020365.pdf,,,,,,,,,,
2022-03-02,22197.0,221.0,,118.0,,248.0,,21610.0,45.0,98.0,76.0,28.0,3.0,2.0,,,,,,16.0,,,1.0,,17.0,28.0,,,,6.0,15.0,24.0,2.0,33.0,,,,10.0,2.0,,,,218784.0,141340.0,77444.0,310.0,1094.0,,,19093.0,http://media.thaigov.go.th/uploads/public_img/source/020365.pdf,inputs/briefings/030365.pdf,,,,,,,,,,
2022-03-03,23618.0,226.0,,181.0,,272.0,,22939.0,49.0,99.0,76.0,31.0,4.0,2.0,,,,,,11.0,,,8.0,,25.0,24.0,,,,4.0,22.0,22.0,2.0,41.0,,,,6.0,2.0,,,,223414.0,144002.0,79412.0,325.0,1131.0,,,18939.0,http://media.thaigov.go.th/uploads/public_img/source/030365.pdf,inputs/briefings/040365.pdf,,,,,,,,,,
2022-03-04,23834.0,85.0,,146.0,,336.0,,23267.0,54.0,91.0,74.0,1.0,6.0,3.0,,,,,,16.0,,,4.0,,24.0,30.0,,,,5.0,28.0,21.0,1.0,43.0,,,,8.0,3.0,,,,227843.0,147304.0,80539.0,337.0,1115.0,,,19351.0,http://media.thaigov.go.th/uploads/public_img/source/040365.pdf,inputs/briefings/050365.pdf,,,,,,,,,,
2022-03-05,22818.0,115.0,,137.0,,163.0,,22403.0,52.0,104.0,72.0,0.5,5.0,7.0,,,,,,9.0,,,3.0,,19.0,33.0,,,,12.0,21.0,19.0,0.0,40.0,,,,8.0,4.0,,,,232147.0,152131.0,80016.0,355.0,1124.0,,,18462.0,http://media.thaigov.go.th/uploads/public_img/source/050365.pdf,inputs/briefings/060365.pdf,,,,,,,,,,
2022-03-06,21881.0,87.0,,134.0,,152.0,,21508.0,59.0,96.0,71.0,32.0,3.0,2.0,,,,,,17.0,,,1.0,,27.0,32.0,,,,7.0,26.0,25.0,1.0,46.0,,,,12.0,1.0,,,1.0,232521.0,157052.0,75469.0,366.0,1145.0,,,21448.0,http://media.thaigov.go.th/uploads/public_img/source/060365.pdf,inputs/briefings/070365.pdf,,,,,,,,,,
2022-03-07,21162.0,74.0,,102.0,,202.0,,20784.0,65.0,96.0,75.0,13.0,9.0,7.0,,,,,,10.0,,,5.0,,31.0,34.0,,,,8.0,35.0,21.0,,55.0,1.0,,,8.0,2.0,,,,230459.0,161493.0,68996.0,375.0,1148.0,,,23159.0,http://media.thaigov.go.th/uploads/public_img/source/070365.pdf,inputs/briefings/080365.pdf,,,,,,,,,,
2022-03-08,18943.0,34.0,,66.0,,36.0,,18807.0,69.0,94.0,74.0,16.0,10.0,2.0,,,,,,16.0,,,9.0,,30.0,39.0,,,,12.0,30.0,25.0,,52.0,2.0,,,15.0,2.0,,,,224328.0,162065.0,62263.0,400.0,1189.0,,,25005.0,http://media.thaigov.go.th/uploads/public_img/source/080365.pdf,inputs/briefings/090365.pdf,,,,,,,,,,
2022-03-09,22073.0,151.0,,92.0,,177.0,,21653.0,69.0,95.0,75.0,17.0,6.0,5.0,,,,,,19.0,,,1.0,,27.0,42.0,,,,11.0,27.0,29.0,1.0,54.0,2.0,,,13.0,2.0,,,,221585.0,160748.0,60837.0,404.0,1200.0,,,24747.0,http://media.thaigov.go.th/uploads/public_img/source/090365.pdf,inputs/briefings/100365.pdf,,,,,,,,,,
2022-03-10,22984.0,52.0,,47.0,,163.0,,22722.0,74.0,97.0,73.0,26.0,6.0,9.0,9.0,,13.0,,,13.0,,,4.0,,34.0,40.0,,,,9.0,33.0,30.0,,54.0,2.0,,,16.0,4.0,,,,220334.0,162080.0,58254.0,420.0,1238.0,,,24161.0,http://media.thaigov.go.th/uploads/public_img/source/100365.pdf,inputs/briefings/110365.pdf,,,,,,,,,,
2022-03-11,24792.0,158.0,,80.0,,246.0,,24308.0,63.0,93.0,69.0,28.0,9.0,3.0,5.0,,15.0,,,9.0,,,4.0,,26.0,37.0,,,,10.0,6.0,25.0,,49.0,0.0,,,11.0,3.0,,,,222998.0,159445.0,63553.0,415.0,1255.0,,,22065.0,http://media.thaigov.go.th/uploads/public_img/source/110365.pdf,inputs/briefings/120365.pdf,,,,,,,,,,
2022-03-12,24592.0,151.0,,52.0,,677.0,,23712.0,68.0,107.0,75.0,11.0,5.0,4.0,10.0,,16.0,,,13.0,,,6.0,,30.0,38.0,,,,11.0,13.0,15.0,,53.0,0.0,,,10.0,5.0,,,,226151.0,160062.0,66089.0,435.0,1312.0,,,21371.0,http://media.thaigov.go.th/uploads/public_img/source/120365.pdf,inputs/briefings/130365.pdf,,,,,,,,,,
2022-03-13,23584.0,100.0,,67.0,,94.0,,23323.0,66.0,97.0,75.0,4.0,5.0,2.0,7.0,,17.0,,,16.0,,,2.0,,26.0,40.0,,,,3.0,10.0,23.0,,55.0,0.0,,,9.0,2.0,,,,227336.0,161980.0,65356.0,438.0,1319.0,,,22233.0,http://media.thaigov.go.th/uploads/public_img/source/130365.pdf,inputs/briefings/140365.pdf,,,,,,,,,,
2022-03-14,22130.0,69.0,,27.0,,267.0,,21767.0,69.0,99.0,70.0,2.0,9.0,8.0,7.0,,15.0,,,25.0,,,9.0,,27.0,42.0,,,,10.0,6.0,24.0,,49.0,0.0,,,18.0,2.0,,,,225889.0,162460.0,63429.0,453.0,1353.0,,,23508.0,http://media.thaigov.go.th/uploads/public_img/source/140365.pdf,inputs/briefings/150365.pdf,,,,,,,,,,
2022-03-15,19742.0,54.0,,52.0,,244.0,,19392.0,70.0,98.0,77.0,33.0,2.0,3.0,9.0,,17.0,,,18.0,,,7.0,,32.0,38.0,,,,9.0,8.0,28.0,,56.0,0.0,,,12.0,2.0,,,,221436.0,161002.0,60434.0,476.0,1390.0,,,24125.0,http://media.thaigov.go.th/uploads/public_img/source/150365.pdf,inputs/briefings/160365.pdf,,,,,,,,,,
2022-03-16,23945.0,155.0,,48.0,,235.0,,23507.0,70.0,98.0,73.0,1.0,5.0,6.0,6.0,,13.0,,,21.0,,,1.0,,36.0,34.0,,,,11.0,5.0,33.0,,57.0,0.0,,,12.0,1.0,,,,221972.0,158592.0,63380.0,507.0,1401.0,,,23339.0,http://media.thaigov.go.th/uploads/public_img/source/160365.pdf,inputs/briefings/170365.pdf,,,,,,,,,,
2022-03-17,25456.0,54.0,,39.0,,474.0,,24889.0,77.0,98.0,73.0,49.0,4.0,5.0,5.0,,12.0,,,16.0,,,8.0,,44.0,33.0,,,,12.0,3.0,33.0,,67.0,0.0,,,8.0,2.0,,,,225134.0,159927.0,65207.0,504.0,1402.0,,,22217.0,http://media.thaigov.go.th/uploads/public_img/source/170365.pdf,inputs/briefings/180365.pdf,,,,,,,,,,
2022-03-18,27071.0,103.0,,49.0,,93.0,,26826.0,80.0,101.0,74.0,30.0,15.0,7.0,13.0,,11.0,,,16.0,,,7.0,,41.0,39.0,,,,12.0,2.0,31.0,,67.0,1.0,,,8.0,2.0,,,,230603.0,161827.0,68776.0,511.0,1391.0,,,21522.0,http://media.thaigov.go.th/uploads/public_img/source/180365.pdf,inputs/briefings/190365.pdf,,,,,,,,,,
2022-03-19,25804.0,58.0,,26.0,,162.0,,25558.0,87.0,98.0,70.0,2.0,3.0,7.0,6.0,,16.0,,,20.0,,,5.0,,39.0,48.0,,,,17.0,8.0,32.0,,59.0,0.0,,,24.0,4.0,,,,237519.0,164763.0,72756.0,512.0,1414.0,,,18801.0,http://media.thaigov.go.th/uploads/public_img/source/190365.pdf,inputs/briefings/200365.pdf,,,,,,,,,,
2022-03-20,24996.0,173.0,,31.0,,93.0,,24699.0,84.0,98.0,75.0,1.0,3.0,7.0,6.0,,16.0,,,20.0,,,5.0,,40.0,44.0,,,,21.0,3.0,31.0,,69.0,0.0,,,13.0,2.0,,,,240139.0,169039.0,71100.0,521.0,1432.0,,,22292.0,http://media.thaigov.go.th/uploads/public_img/source/200365.pdf,inputs/briefings/210365.pdf,,,,,,,,,,
2022-03-21,23441.0,46.0,,38.0,,239.0,,23118.0,88.0,93.0,72.0,17.0,7.0,6.0,12.0,,14.0,,,21.0,,,10.0,,44.0,44.0,,,,17.0,12.0,24.0,,66.0,0.0,,,17.0,5.0,,,,240339.0,172904.0,67435.0,514.0,1464.0,,,23153.0,http://media.thaigov.go.th/uploads/public_img/source/210365.pdf,inputs/briefings/220365.pdf,,,,,,,,,,
2022-03-22,21382.0,44.0,,58.0,,109.0,,21171.0,83.0,95.0,72.0,3.0,4.0,7.0,15.0,,17.0,,,17.0,,2.0,7.0,,32.0,51.0,,,,19.0,18.0,23.0,,65.0,1.0,,,,,,,,236814.0,174536.0,62278.0,532.0,1484.0,,,24824.0,http://media.thaigov.go.th/uploads/public_img/source/220365.pdf,inputs/briefings/230365.pdf,,,,,,,,,,
2022-03-23,25164.0,43.0,,48.0,,139.0,,24934.0,80.0,95.0,72.0,2.0,8.0,5.0,8.0,,11.0,,,17.0,,,6.0,,38.0,42.0,,,,10.0,8.0,27.0,,59.0,0.0,,,15.0,6.0,,,,237128.0,173732.0,63396.0,562.0,1496.0,,,24770.0,http://media.thaigov.go.th/uploads/public_img/source/230365.pdf,inputs/briefings/240365.pdf,,,,,,,,,,
2022-03-24,27024.0,54.0,,46.0,,184.0,,26740.0,82.0,95.0,70.0,1.0,5.0,3.0,6.0,,12.0,,,23.0,,,9.0,,36.0,46.0,,,,11.0,23.0,36.0,,60.0,1.0,,,18.0,4.0,,,,240349.0,176423.0,63926.0,583.0,1553.0,,,23721.0,http://media.thaigov.go.th/uploads/public_img/source/240365.pdf,inputs/briefings/250365.pdf,,,,,,,,,,
2022-03-25,26050.0,102.0,,36.0,,268.0,,25644.0,69.0,96.0,72.0,11.0,7.0,10.0,13.0,,6.0,,,13.0,,,9.0,,36.0,33.0,,,,6.0,18.0,27.0,,55.0,0.0,,,13.0,1.0,,,,244111.0,179056.0,65055.0,630.0,1619.0,,,22219.0,http://media.thaigov.go.th/uploads/public_img/source/250365.pdf,inputs/briefings/260365.pdf,,,,,,,,,,
2022-03-26,26234.0,75.0,,36.0,,55.0,,26068.0,67.0,98.0,70.0,25.0,3.0,5.0,3.0,,9.0,,,19.0,,,9.0,,36.0,31.0,,,,10.0,10.0,24.0,,50.0,0.0,,,16.0,1.0,,,,250265.0,182392.0,67873.0,640.0,1615.0,,,20013.0,http://media.thaigov.go.th/uploads/public_img/source/260365.pdf,inputs/briefings/270365.pdf,,,,,,,,,,
2022-03-27,25821.0,70.0,,56.0,,259.0,,25436.0,84.0,104.0,76.0,6.0,9.0,7.0,11.0,,17.0,,,25.0,,,4.0,,36.0,48.0,,,,20.0,4.0,26.0,,73.0,0.0,,,10.0,1.0,,,,251936.0,186268.0,65668.0,644.0,1672.0,,,24066.0,http://media.thaigov.go.th/uploads/public_img/source/270365.pdf,inputs/briefings/280365.pdf,,,,,,,,,,
2022-03-28,24635.0,31.0,,34.0,,282.0,,24288.0,81.0,94.0,75.0,9.0,2.0,6.0,10.0,,12.0,,,18.0,,,2.0,,35.0,46.0,,,,9.0,15.0,18.0,,56.0,0.0,,,20.0,5.0,,,,250737.0,188463.0,62274.0,675.0,1718.0,,,25753.0,http://media.thaigov.go.th/uploads/public_img/source/280365.pdf,inputs/briefings/290365.pdf,,,,,,,,,,
2022-03-29,21678.0,68.0,,64.0,,122.0,,21424.0,78.0,97.0,70.0,24.0,4.0,9.0,7.0,,13.0,,,17.0,,,4.0,,32.0,46.0,,,,12.0,7.0,29.0,,58.0,0.0,,,19.0,1.0,,,,245154.0,187920.0,57234.0,691.0,1748.0,,,27183.0,http://media.thaigov.go.th/uploads/public_img/source/290365.pdf,inputs/briefings/300365.pdf,,,,,,,,,,
2022-03-30,25389.0,44.0,,47.0,,217.0,,25081.0,87.0,102.0,73.0,7.0,12.0,6.0,13.0,,10.0,,,15.0,,,9.0,,48.0,39.0,,,,19.0,12.0,26.0,,69.0,1.0,,,14.0,4.0,,,,244372.0,184546.0,59826.0,679.0,1727.0,,,26084.0,http://media.thaigov.go.th/uploads/public_img/source/300365.pdf,inputs/briefings/310365.pdf,,,,,,,,,,
2022-03-31,27560.0,54.0,,61.0,,162.0,,27283.0,85.0,92.0,75.0,22.0,8.0,4.0,6.0,,15.0,,,17.0,,,7.0,,34.0,51.0,,,,17.0,6.0,24.0,,69.0,0.0,,,15.0,1.0,,,,246770.0,184023.0,62747.0,713.0,1808.0,,,25077.0,http://media.thaigov.go.th/uploads/public_img/source/310365.pdf,inputs/briefings/010465.pdf,,,,,,,,,,
2022-04-01,28379.0,64.0,,62.0,,105.0,,28148.0,92.0,97.0,73.0,11.0,13.0,5.0,13.0,,9.0,,,20.0,,,2.0,,42.0,50.0,,,,15.0,3.0,36.0,,68.0,0.0,,,18.0,6.0,,,,251214.0,186795.0,64419.0,712.0,1828.0,,,23843.0,http://media.thaigov.go.th/uploads/public_img/source/010465.pdf,inputs/briefings/020465.pdf,,,,,,,,,,
2022-04-02,28029.0,79.0,,36.0,,413.0,,27501.0,96.0,105.0,77.0,26.0,7.0,7.0,14.0,,17.0,,,18.0,,,5.0,,35.0,61.0,,,,23.0,10.0,25.0,,80.0,0.0,,,15.0,1.0,,,,255795.0,190852.0,64943.0,735.0,1827.0,,,23352.0,http://media.thaigov.go.th/uploads/public_img/source/020465.pdf,inputs/briefings/030465.pdf,,,,,,,,,,
2022-04-03,26840.0,23.0,,40.0,,286.0,,26491.0,97.0,100.0,81.0,4.0,8.0,8.0,8.0,,10.0,,,17.0,,,7.0,,41.0,56.0,,,,22.0,10.0,24.0,,82.0,0.0,,,13.0,2.0,,,,259126.0,191331.0,67795.0,752.0,1838.0,,,23412.0,http://media.thaigov.go.th/uploads/public_img/source/030465.pdf,inputs/briefings/040465.pdf,,,,,,,,,,
2022-04-04,24892.0,20.0,,46.0,,188.0,,24638.0,97.0,106.0,72.0,4.0,11.0,10.0,8.0,,15.0,,,23.0,,,7.0,,44.0,53.0,,,,16.0,3.0,36.0,,72.0,0.0,,,22.0,3.0,,,,256667.0,193319.0,63348.0,769.0,1858.0,,,27254.0,http://media.thaigov.go.th/uploads/public_img/source/040465.pdf,inputs/briefings/050465.pdf,,,,,,,,,,
2022-04-05,21088.0,24.0,,93.0,,261.0,,20710.0,91.0,96.0,72.0,5.0,10.0,6.0,12.0,,14.0,,,21.0,,,8.0,,45.0,46.0,,,,13.0,5.0,24.0,,67.0,0.0,,,18.0,6.0,,,,250145.0,186097.0,64048.0,781.0,1862.0,,,27519.0,http://media.thaigov.go.th/uploads/public_img/source/050465.pdf,inputs/briefings/060465.pdf,,,,,,,,,,
2022-04-06,24252.0,60.0,,87.0,,274.0,,23831.0,94.0,97.0,76.0,31.0,8.0,8.0,7.0,,14.0,,,18.0,,,3.0,,49.0,45.0,,,,13.0,2.0,30.0,,78.0,0.0,,,12.0,4.0,,,,248078.0,183743.0,64335.0,782.0,1845.0,,,26225.0,http://media.thaigov.go.th/uploads/public_img/source/060465.pdf,inputs/briefings/070465.pdf,,,,,,,,,,
2022-04-07,26081.0,79.0,,81.0,,246.0,,25675.0,91.0,102.0,75.0,23.0,7.0,6.0,10.0,,9.0,,,31.0,,,4.0,,35.0,56.0,,,,18.0,3.0,26.0,,73.0,0.0,,,17.0,1.0,,,,248057.0,185156.0,62901.0,774.0,1846.0,,,26011.0,http://media.thaigov.go.th/uploads/public_img/source/070465.pdf,inputs/briefings/080465.pdf,,,,,,,,,,
2022-04-08,25140.0,49.0,,100.0,,241.0,,24750.0,89.0,98.0,75.0,19.0,10.0,2.0,12.0,,8.0,,,14.0,,,9.0,,47.0,40.0,,,,15.0,2.0,26.0,,71.0,3.0,,,12.0,4.0,,,,248254.0,182963.0,65291.0,815.0,1899.0,,,24854.0,http://media.thaigov.go.th/uploads/public_img/source/080465.pdf,inputs/briefings/090465.pdf,,,,,,,,,,
2022-04-09,25298.0,50.0,,78.0,,187.0,,24983.0,98.0,97.0,75.0,20.0,9.0,6.0,10.0,,14.0,,,17.0,,,6.0,,32.0,66.0,,,,23.0,3.0,32.0,,80.0,1.0,,,14.0,4.0,,,,251451.0,186211.0,65240.0,821.0,1936.0,,,22003.0,http://media.thaigov.go.th/uploads/public_img/source/090465.pdf,inputs/briefings/100465.pdf,,,,,,,,,,
2022-04-10,25139.0,80.0,,67.0,,246.0,,24746.0,108.0,105.0,76.0,5.0,10.0,7.0,13.0,,17.0,,,34.0,,,5.0,,47.0,61.0,,,,24.0,5.0,28.0,,94.0,0.0,,,13.0,1.0,,,,250973.0,187485.0,63488.0,848.0,1993.0,,,25509.0,http://media.thaigov.go.th/uploads/public_img/source/100465.pdf,inputs/briefings/110465.pdf,,,,,,,,,,
2022-04-11,22387.0,18.0,,87.0,,305.0,,21977.0,105.0,99.0,78.0,13.0,10.0,6.0,8.0,,17.0,,,25.0,,,5.0,,48.0,57.0,,,,28.0,1.0,38.0,,85.0,0.0,,,17.0,3.0,,,,245575.0,181005.0,64570.0,856.0,2065.0,,,27680.0,http://media.thaigov.go.th/uploads/public_img/source/110465.pdf,,,,,,,,,,,
2022-04-12,19982.0,27.0,,52.0,,312.0,,19591.0,101.0,100.0,75.0,3.0,20.0,6.0,15.0,,10.0,,,15.0,,,6.0,,54.0,47.0,,,,20.0,5.0,42.0,,83.0,0.0,,,15.0,3.0,,,,237399.0,175373.0,62026.0,885.0,2056.0,,,28057.0,http://media.thaigov.go.th/uploads/public_img/source/120465.pdf,,,,,,,,,,,



